Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|22/07/2024|Vente|235000,00|4|A|AV|2125|DURANTE|6000|NICE|06|88||LA|297||10|29,46|||||||||1|2|Appartement||30|2|||
|||||||000001|05/07/2024|Vente|310000,00|3||RUE|2010|DU DOCTEUR BARETY|6000|NICE|06|88||KT|189||10|69,58|||||||||1|2|Appartement||73|2|||
|||||||000001|05/07/2024|Vente|310000,00|3||RUE|2010|DU DOCTEUR BARETY|6000|NICE|06|88||KT|189||89||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/07/2024|Vente|310000,00|3||RUE|2010|DU DOCTEUR BARETY|6000|NICE|06|88||KT|189||10|69,58|||||||||1|3|Dépendance||0|0|||
|||||||000001|05/07/2024|Vente|310000,00|3||RUE|2010|DU DOCTEUR BARETY|6000|NICE|06|88||KT|189||89||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|203500,00|77||COR|0762|BELLEVUE|6000|NICE|06|88||MC|158||256||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|203500,00|77||COR|0762|BELLEVUE|6000|NICE|06|88||MC|158||197||||||||||1|2|Appartement||46|2|||
|||||||000001|19/07/2024|Vente|50000,00|2||RUE|0135|ALPHONSE KARR|6000|NICE|06|88||KT|26||344||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|230000,00|6||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|118||18||45|46,83|||||||2|2|Appartement||40|2|||
|||||||000001|08/07/2024|Vente|400000,00|21||AV|2825|GENERAL ESTIENNE|6000|NICE|06|88||LK|24||53||63|109,36|||||||2|3|Dépendance||0|0|||
|||||||000001|08/07/2024|Vente|400000,00|21||AV|2825|GENERAL ESTIENNE|6000|NICE|06|88||LK|24||58||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/07/2024|Vente|400000,00|21||AV|2825|GENERAL ESTIENNE|6000|NICE|06|88||LK|24||53||63|109,36|||||||2|2|Appartement||115|4|||
|||||||000001|16/07/2024|Vente|45000,00|7||RLE|5241|DES PRES|6000|NICE|06|88||LB|389||214||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|255000,00|6||RUE|1785|CRONSTADT|6000|NICE|06|88||KV|256||67|47,07|||||||||1|2|Appartement||51|2|||
|||||||000001|18/07/2024|Vente|21000,00|61||BD|4840|PASTEUR|6000|NICE|06|88||LK|246||415||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/07/2024|Vente|205000,00|28||RUE|5600|ROSSINI|6000|NICE|06|88||KY|66||10|27,14|||||||||1|2|Appartement||25|1|||
|||||||000001|05/07/2024|Vente|165000,00|27||BD|2755|GAMBETTA|6000|NICE|06|88||KW|234||36||37||||||||2|2|Appartement||35|1|||
|||||||000001|23/07/2024|Vente|320000,00|76||AV|0663|BAUMETTES BELLEVUE|6000|NICE|06|88||KW|5||358||398||||||||2|2|Appartement||73|3|||
|||||||000001|23/07/2024|Vente|320000,00|76||AV|0663|BAUMETTES BELLEVUE|6000|NICE|06|88||KW|5||358||398||||||||2|3|Dépendance||0|0|||
|||||||000001|19/07/2024|Vente|15000,00|1||VOIE|6770|ROMAINE|6000|NICE|06|88||HD|52||73||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/06/2024|Vente|310000,00|11||RUE|3790|DU LYCEE|6000|NICE|06|88||LC|168||30||||||||||1|2|Appartement||44|2|||
|||||||000001|17/06/2024|Vente|310000,00|11||RUE|3790|DU LYCEE|6000|NICE|06|88||LC|168||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/07/2024|Vente|175000,00|5||RUE|1578|COL GASSIN|6000|NICE|06|88||HD|66||1059|54,05|376||||||||2|3|Dépendance||0|0|||
|||||||000001|19/07/2024|Vente|175000,00|5||RUE|1578|COL GASSIN|6000|NICE|06|88||HD|66||1059|54,05|376||||||||2|2|Appartement||55|3|||
|||||||000001|22/07/2024|Vente|130000,00|11||AV|2150|EDEN PARK|6000|NICE|06|88||MH|96||64||99|24,15|||||||2|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|130000,00|11||AV|2150|EDEN PARK|6000|NICE|06|88||MH|96||64||99|24,15|||||||2|2|Appartement||24|1|||
|||||||000001|23/07/2024|Vente|330000,00|5||RUE|3170|HALEVY|6000|NICE|06|88||KT|243||2038||2095|37,30|||||||2|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|330000,00|5||RUE|3170|HALEVY|6000|NICE|06|88||KT|243||2038||2095|37,30|||||||2|2|Appartement||34|1|||
|||||||000001|23/07/2024|Vente|330000,00|5||RUE|3170|HALEVY|6000|NICE|06|88||KT|243||2038||2095|37,30|||||||2|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|215000,00|11||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|144||106||52||||||||2|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|215000,00|11||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|144||106||52||||||||2|2|Appartement||29|1|||
|||||||000001|18/07/2024|Vente|215000,00|11||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|144||106||52||||||||2|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|600000,00|83||PROM|0240|DES ANGLAIS|6000|NICE|06|88||MO|178||121||122||19||20||||4|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|600000,00|159||RUE|2595|DE FRANCE|6000|NICE|06|88||MO|178||231||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|600000,00|83||PROM|0240|DES ANGLAIS|6000|NICE|06|88||MO|178||121||122||19||20||||4|2|Appartement||71|2|||
|||||||000001|19/07/2024|Vente|55000,00|10||RUE|5895|SAINT PHILIPPE|6000|NICE|06|88||KW|446||49||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|193700,00|24||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|180||143||57||||||||2|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|193700,00|24||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|180||143||57||||||||2|2|Appartement||48|2|||
|||||||000001|05/07/2024|Vente|16453,13|21||AV|4915|PAULIANI|6000|NICE|06|88||LE|481||227||346||||||||2|3|Dépendance||0|0|||
|||||||000001|05/07/2024|Vente|16453,13|21||AV|4915|PAULIANI|6000|NICE|06|88||LE|481||227||346||||||||2|2|Appartement||52|2|||
|||||||000001|10/07/2024|Vente|440000,00|8||RUE|4120|MASSINGY|6000|NICE|06|88||LB|160||15|76,79|3||||||||2|2|Appartement||77|3|||
|||||||000001|10/07/2024|Vente|440000,00|8||RUE|4120|MASSINGY|6000|NICE|06|88||LB|160||15|76,79|3||||||||2|3|Dépendance||0|0|||
|||||||000001|01/07/2024|Vente|415000,00|28||RUE|6635|VERNIER|6000|NICE|06|88||LT|171||65|60,20|||||||||1|4|Local industriel. commercial ou assimilé||59|0|||
|||||||000001|01/07/2024|Vente|415000,00|28||RUE|6635|VERNIER|6000|NICE|06|88||LT|171||82|23,15|||||||||1|4|Local industriel. commercial ou assimilé||17|0|||
|||||||000001|01/07/2024|Vente|415000,00|28||RUE|6635|VERNIER|6000|NICE|06|88||LT|171||24|47,20|||||||||1|4|Local industriel. commercial ou assimilé||65|0|||
|||||||000001|05/07/2024|Vente|190000,00|43||RUE|4895|PAUL DEROULEDE|6000|NICE|06|88||LA|299||201||272||||||||2|2|Appartement||42|2|||
|||||||000001|05/07/2024|Vente|190000,00|43||RUE|4895|PAUL DEROULEDE|6000|NICE|06|88||LA|299||201||272||||||||2|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|507750,00|24||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|252||11||48|59,13|||||||2|2|Appartement||59|2|||
|||||||000001|18/07/2024|Vente|507750,00|24||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|252||11||48|59,13|||||||2|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|507750,00|24||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|252||11||48|59,13|||||||2|3|Dépendance||0|0|||
|||||||000001|26/07/2024|Vente|115000,00|31||RUE|3145|GUTENBERG|6000|NICE|06|88||LT|70||10||26|37,07|||||||2|3|Dépendance||0|0|||
|||||||000001|26/07/2024|Vente|115000,00|31||RUE|3145|GUTENBERG|6000|NICE|06|88||LT|70||10||26|37,07|||||||2|2|Appartement||39|1|||
|||||||000001|25/07/2024|Vente|19000,00|4||RUE|4484|NATHALIE MASSE|6000|NICE|06|88||LI|238||400||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|73500,00|20||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|187||23|42,61|||||||||1|2|Appartement||45|3|||
|||||||000001|05/07/2024|Vente|335500,00|13||RUE|3315|DES JASMINS|6000|NICE|06|88||ME|387||12||||||||||1|2|Appartement||70|4|||
|||||||000001|05/07/2024|Vente|335500,00|13||RUE|3315|DES JASMINS|6000|NICE|06|88||ME|387||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/05/2024|Adjudication|225000,00|46||RUE|3535|LAMARTINE|6000|NICE|06|88||LB|352||4||||||||||1|4|Local industriel. commercial ou assimilé||80|0|||
|||||||000001|12/07/2024|Vente|180000,00|26||AV|2735|GALLIENI|6000|NICE|06|88||LE|480||49|53,64|||||||||1|3|Dépendance||0|0|||
|||||||000001|12/07/2024|Vente|180000,00|26||AV|2735|GALLIENI|6000|NICE|06|88||LE|480||49|53,64|||||||||1|2|Appartement||54|2|||
|||||||000001|12/07/2024|Vente|180000,00|26||AV|2735|GALLIENI|6000|NICE|06|88||LE|480||49|53,64|||||||||1|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|421500,00|6||RUE|0925|BOTTERO|6000|NICE|06|88||KW|141||128|92,15|||||||||1|2|Appartement||82|4|||
|||||||000001|22/07/2024|Vente|421500,00|6||RUE|0925|BOTTERO|6000|NICE|06|88||KW|141||128|92,15|||||||||1|3|Dépendance||0|0|||
|||||||000001|12/07/2024|Vente|550000,00|5||BD|4740|PARC IMPERIAL|6000|NICE|06|88||MH|271||289|104,07|833||||||||2|2|Appartement||103|4|||
|||||||000001|12/07/2024|Vente|550000,00|5||BD|4740|PARC IMPERIAL|6000|NICE|06|88||MH|271||289|104,07|833||||||||2|3|Dépendance||0|0|||
|||||||000001|12/07/2024|Vente|550000,00|3||AV|2810|GAY|6000|NICE|06|88||MH|271||551||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente|190000,00|6||AV|0280|ANTONIA AUGUSTA|6000|NICE|06|88||HD|51||150||22||||||||2|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente|190000,00|6||AV|0280|ANTONIA AUGUSTA|6000|NICE|06|88||HD|51||61||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente|190000,00|6||AV|0280|ANTONIA AUGUSTA|6000|NICE|06|88||HD|51||150||22||||||||2|2|Appartement||71|4|||
|||||||000001|25/07/2024|Vente|526358,00|9||AV|4275|MIRABEAU|6000|NICE|06|88||LS|61||227|75,03|283||||||||2|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente|526358,00|9||AV|4275|MIRABEAU|6000|NICE|06|88||LS|61||369||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente|526358,00|9||AV|4275|MIRABEAU|6000|NICE|06|88||LS|61||227|75,03|283||||||||2|2|Appartement||72|3|||
|||||||000001|25/07/2024|Vente|350000,00|3||RUE|1825|DALPOZZO|6000|NICE|06|88||KV|177||41||||||||||1|2|Appartement||51|2|||
|||||||000001|29/07/2024|Vente|40000,00|7||RUE|6710|VILLENEUVE|6000|NICE|06|88||LS|410||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/07/2024|Vente|121000,00|5||RUE|0485|D AUTUN|6000|NICE|06|88||LS|308||2||||||||||1|2|Appartement||42|2|||
|||||||000001|12/07/2024|Vente|340000,00|34||RUE|2950|GIOFFREDO|6000|NICE|06|88||LC|180||13||||||||||1|4|Local industriel. commercial ou assimilé||34|0|||
|||||||000001|10/07/2024|Vente|751550,00|5||RUE|1570|COLONEL EVANS|6000|NICE|06|88||LM|81||463||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/07/2024|Vente|751550,00|5||RUE|1570|COLONEL EVANS|6000|NICE|06|88||LM|81||433||515||||||||2|3|Dépendance||0|0|||
|||||||000001|10/07/2024|Vente|751550,00|5||RUE|1570|COLONEL EVANS|6000|NICE|06|88||LM|81||433||515||||||||2|3|Dépendance||0|0|||
|||||||000001|10/07/2024|Vente|751550,00|5||RUE|1570|COLONEL EVANS|6000|NICE|06|88||LM|81||433||515||||||||2|2|Appartement||110|4|||
|||||||000001|19/07/2024|Vente|20000,00|15||AV|0280|ANTONIA AUGUSTA|6000|NICE|06|88||HD|203||242||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/07/2024|Vente|80000,00|4||AV|6715|VILLERMONT|6000|NICE|06|88||LS|140||15||||||||||1|2|Appartement||23|1|||
|||||||000001|22/07/2024|Vente|240000,00|25||RUE|1820|DABRAY|6000|NICE|06|88||LT|126||25||52|51,33|||||||2|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|240000,00|25||RUE|1820|DABRAY|6000|NICE|06|88||LT|126||25||52|51,33|||||||2|2|Appartement||58|2|||
|||||||000001|22/07/2024|Vente|240000,00|25||RUE|1820|DABRAY|6000|NICE|06|88||LT|126||25||52|51,33|||||||2|3|Dépendance||0|0|||
|||||||000001|24/07/2024|Vente|410000,00|131||RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||MD|298||536||553||||||||2|3|Dépendance||0|0|||
|||||||000001|24/07/2024|Vente|410000,00|131||RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||MD|298||536||553||||||||2|2|Appartement||71|3|||
|||||||000001|24/07/2024|Vente|410000,00|131||RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||MD|298||724||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/07/2024|Vente|632500,00|27||BD|4740|PARC IMPERIAL|6000|NICE|06|88||MH|263||6|135,19|||||||||1|2|Appartement||77|2|||
|||||||000001|11/07/2024|Vente|480000,00|14||RUE|0925|BOTTERO|6000|NICE|06|88||KW|147||22||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/07/2024|Vente|480000,00|14||RUE|0925|BOTTERO|6000|NICE|06|88||KW|147||12|99,38|28||29||30||||4|3|Dépendance||0|0|||
|||||||000001|11/07/2024|Vente|480000,00|14||RUE|0925|BOTTERO|6000|NICE|06|88||KW|147||12|99,38|28||29||30||||4|2|Appartement||102|4|||
|||||||000001|26/07/2024|Vente|238000,00|35||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KV|115||20|36,00|7||||||||2|2|Appartement||27|1|||
|||||||000001|19/07/2024|Vente|30000,00|6||AV|1840|DU DAUPHINE|6000|NICE|06|88||ME|276||125||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|170000,00|3||AV|2810|GAY|6000|NICE|06|88||MH|271||323|40,23|783||||||||2|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|170000,00|3||AV|2810|GAY|6000|NICE|06|88||MH|271||323|40,23|783||||||||2|2|Appartement||40|1|||
|||||||000001|26/07/2024|Vente|55000,00|26||RUE|0790|BERLIOZ|6000|NICE|06|88||KY|62||43||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/07/2024|Vente|191550,00|25||RUE|4630|PAGANINI|6000|NICE|06|88||LA|101||23|46,14|9||||||||2|2|Appartement||48|2|||
|||||||000001|29/07/2024|Vente|191550,00|25||RUE|4630|PAGANINI|6000|NICE|06|88||LA|101||23|46,14|9||||||||2|3|Dépendance||0|0|||
|||||||000001|09/07/2024|Vente|470000,00|21|B|AV|1130|CARAVADOSSI|6000|NICE|06|88||LP|50||314||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/07/2024|Vente|470000,00|21|B|AV|1130|CARAVADOSSI|6000|NICE|06|88||LP|50||355||371||||||||2|2|Appartement||79|3|||
|||||||000001|09/07/2024|Vente|470000,00|21|B|AV|1130|CARAVADOSSI|6000|NICE|06|88||LP|50||355||371||||||||2|3|Dépendance||0|0|||
|||||||000001|04/07/2024|Vente|479000,00|9||RUE|2950|GIOFFREDO|6000|NICE|06|88||LD|88||9|80,03|||||||||1|2|Appartement||84|4|||
|||||||000001|26/07/2024|Vente|110000,00|20||AV|0690|BEAU SITE|6000|NICE|06|88||MI|261||6||8||||||||2|2|Appartement||45|1|||
|||||||000001|17/07/2024|Vente|163000,00|3||AV|4525|NOTRE DAME|6000|NICE|06|88||LB|149||89||||||||||1|2|Appartement||36|2|||
|||||||000001|16/07/2024|Vente|28500,00|6||RUE|0094|ALEXIS MOSSA|6000|NICE|06|88||KW|201||2||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/07/2024|Vente|238000,00|18|B|RUE|5340|RAIBERTI|6000|NICE|06|88||LS|89||201||||||||||1|2|Appartement||45|2|||
|||||||000001|26/07/2024|Vente|960000,00|3||RUE|4110|MASSENA|6000|NICE|06|88||KT|69||51|70,16|8||||||||2|3|Dépendance||0|0|||
|||||||000001|26/07/2024|Vente|960000,00|3||RUE|4110|MASSENA|6000|NICE|06|88||KT|69||51|70,16|8||||||||2|2|Appartement||64|3|||
|||||||000001|24/07/2024|Vente|210000,00|26||AV|2465|DE FLIREY|6000|NICE|06|88||HC|259||12|56,63|||||||||1|2|Appartement||56|2|||
|||||||000001|23/07/2024|Vente|384900,00|32||RUE|3255|L HOTEL POSTES|6000|NICE|06|88||LC|97||433||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/07/2024|Vente|384900,00|32||RUE|3255|L HOTEL POSTES|6000|NICE|06|88||LC|97||433||||||||||1|2|Appartement||42|1|||
|||||||000001|19/07/2024|Vente|490000,00|1||PL|3870|MAGENTA|6000|NICE|06|88||KT|121||55|54,04|66||||||||2|2|Appartement||59|3|||
|||||||000001|11/07/2024|Vente|219100,00|26||RUE|0405|ASSALIT|6000|NICE|06|88||LB|368||12||23||||||||2|2|Appartement||80|4|||
|||||||000001|11/07/2024|Vente|219100,00|26||RUE|0405|ASSALIT|6000|NICE|06|88||LB|368||12||23||||||||2|3|Dépendance||0|0|||
|||||||000001|19/07/2024|Vente|80100,00|29||BD|6485|DU TZAREWITCH|6000|NICE|06|88||MI|169||188||216|62,35|||||||2|2|Appartement||74|3|||
|||||||000001|19/07/2024|Vente|80100,00|29||BD|6485|DU TZAREWITCH|6000|NICE|06|88||MI|169||188||216|62,35|||||||2|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|545000,00|32||AV|2460|FLEURS|6000|NICE|06|88||KX|238||17|78,59|36||||||||2|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|545000,00|32||AV|2460|FLEURS|6000|NICE|06|88||KX|238||17|78,59|36||||||||2|3|Dépendance||0|0|||
|||||||000001|22/07/2024|Vente|545000,00|32||AV|2460|FLEURS|6000|NICE|06|88||KX|238||17|78,59|36||||||||2|2|Appartement||78|4|||
|||||||000001|24/07/2024|Vente|504000,00|8||RUE|5950|SAINT SIAGRE|6000|NICE|06|88||LB|367||13||||||||||1|2|Appartement||106|5|||
|||||||000001|24/07/2024|Vente|191450,00|191||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|77||1116||116||||||||2|3|Dépendance||0|0|||
|||||||000001|24/07/2024|Vente|191450,00|191||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|77||1116||116||||||||2|2|Appartement||91|4|||
|||||||000001|26/07/2024|Vente|212500,00|137||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|173||434||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/07/2024|Vente|212500,00|137||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|173||219||73||||||||2|3|Dépendance||0|0|||
|||||||000001|26/07/2024|Vente|212500,00|137||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|173||219||73||||||||2|2|Appartement||67|3|||
|||||||000001|25/07/2024|Vente|210000,00|11||AV|2880|G CLEMENCEAU|6000|NICE|06|88||LA|403||27||||||||||1|2|Appartement||35|2|||
|||||||000001|11/07/2024|Vente|1100000,00|71||BD|1410|CIMIEZ|6000|NICE|06|88||HB|35||154||20||||||||2|2|Appartement||203|5|||
|||||||000001|11/07/2024|Vente|1100000,00|71||BD|1410|CIMIEZ|6000|NICE|06|88||HB|35||154||20||||||||2|3|Dépendance||0|0|||
|||||||000001|11/07/2024|Vente|1100000,00|71||BD|1410|CIMIEZ|6000|NICE|06|88||HB|35||154||20||||||||2|3|Dépendance||0|0|||
|||||||000001|11/07/2024|Vente|170000,00|11||AV|2150|EDEN PARK|6000|NICE|06|88||MH|96||19||||||||||1|2|Appartement||43|2|||
|||||||000001|29/07/2024|Vente|202020,00|6||COR|6070|SAINTE ROSALIE|6000|NICE|06|88||LK|215||189|10,00|||||||||1|3|Dépendance||0|0|||
|||||||000001|29/07/2024|Vente|202020,00|6||COR|6070|SAINTE ROSALIE|6000|NICE|06|88||LK|215||110||154|51,70|||||||2|2|Appartement||51|2|||
|||||||000001|29/07/2024|Vente|202020,00|6||COR|6070|SAINTE ROSALIE|6000|NICE|06|88||LK|215||110||154|51,70|||||||2|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente en l'état futur d'achèvement|366000,00|29||RUE|1985|DE DIJON|6000|NICE|06|88||LT|441||70||||||||||1||||||||
|||||||000001|26/07/2024|Vente|88000,00|24||RUE|1820|DABRAY|6000|NICE|06|88||LT|240||34||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/07/2024|Vente|88000,00|24||RUE|1820|DABRAY|6000|NICE|06|88||LT|240||32|20,00|||||||||1|2|Appartement||23|1|||
|||||||000001|30/07/2024|Vente|216000,00|7||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|172||1009|57,00|||||||||1|2|Appartement||59|2|||
|||||||000001|30/07/2024|Vente|216000,00|7||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|172||1034||||||||||1|3|Dépendance||0|0|||
|||||||000001|02/07/2024|Vente|34890,00|20||RUE|6620|VERDI|6000|NICE|06|88||KY|134||185||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/07/2024|Vente|524000,00|28||AV|4015|MARECHAL FOCH|6000|NICE|06|88||LB|111||21||6||||||||2|2|Appartement||120|5|||
|||||||000001|09/07/2024|Vente|524000,00|28||AV|4015|MARECHAL FOCH|6000|NICE|06|88||LB|111||21||6||||||||2|3|Dépendance||0|0|||
|||||||000001|02/07/2024|Vente|431110,00|20||RUE|6620|VERDI|6000|NICE|06|88||KY|134||228|78,82|||||||||1|2|Appartement||78|4|||
|||||||000001|31/07/2024|Vente|98100,00|2||ALL|6148|PHILIPPE SEGUIN|6000|NICE|06|88||LT|8||83054|15,90|||||||||1|4|Local industriel. commercial ou assimilé||22|0|||
|||||||000001|29/07/2024|Vente|316210,00|173||RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|251||14||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/07/2024|Vente|316210,00|173||RTE|5910|ST PIERRE FERIC|6000|NICE|06|88||LY|251||170||||||||||1|2|Appartement||45|2|||
|||||||000001|18/07/2024|Vente|120000,00|34||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|88||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/07/2024|Vente|120000,00|34||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|88||10||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/07/2024|Vente|400000,00|10||RUE|1885|DELILLE|6000|NICE|06|88||LD|123||12||||||||||1|2|Appartement||134|5|||
|||||||000001|17/07/2024|Vente|30000,00|3||AV|2810|GAY|6000|NICE|06|88||MH|271||492||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/07/2024|Vente|135000,00|20||RUE|5340|RAIBERTI|6000|NICE|06|88||LS|50||49||5||||||||2|2|Appartement||23|1|||
|||||||000001|01/07/2024|Vente|60000,00|15||RUE|0715|DE BELGIQUE|6000|NICE|06|88||LA|106||138|13,18|||||||||1|2|Appartement||29|2|||
|||||||000001|31/07/2024|Vente|217550,00|7||RUE|0535|BALZAC|6000|NICE|06|88||MI|174||15|67,13|||||||||1|2|Appartement||63|3|||
|||||||000001|01/08/2024|Vente|165000,00|6|B|RUE|5640|DE RUSSIE|6000|NICE|06|88||LA|215||63|30,12|||||||||1|2|Appartement||27|1|||
|||||||000001|25/07/2024|Vente|4000,00|14|B|RUE|3975|MARCEAU|6000|NICE|06|88||LS|193||45||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/07/2024|Vente|350000,00|25||AV|4590|DES ORANGERS|6000|NICE|06|88||KW|156||33||||||||||1|2|Appartement||36|2|||
|||||||000001|24/07/2024|Vente|1350024,00|22||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|494||32|157,07|||||||||1|2|Appartement||157|5|||
|||||||000001|24/07/2024|Vente|1350024,00|22||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LB|494||32|157,07|||||||||1|4|Local industriel. commercial ou assimilé||100|0|||
|||||||000001|08/07/2024|Vente|15000,00|128||BD|3820|DE LA MADELEINE|6000|NICE|06|88||ML|120||471||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/07/2024|Vente|200000,00|15||RUE|0094|ALEXIS MOSSA|6000|NICE|06|88||KW|183||11||||||||||1|2|Appartement||30|1|||
|||||||000001|26/07/2024|Vente|200000,00|31||BD|2102|DUBOUCHAGE|6000|NICE|06|88||LC|331||35||||||||||1|2|Appartement||31|1|||
|||||||000001|29/07/2024|Vente|320000,00|45||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KV|98||43||||||||||1|4|Local industriel. commercial ou assimilé||17|0|||
|||||||000001|29/07/2024|Vente|320000,00|45||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KV|98||82||||||||||1|4|Local industriel. commercial ou assimilé||70|0|||
|||||||000001|08/07/2024|Vente|206000,00|99||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|31||146|84,36|162||||||||2|2|Appartement||84|5|||
|||||||000001|08/07/2024|Vente|206000,00|127||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|31||825||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/07/2024|Vente|206000,00|99||CHE|1725|DE LA COSTIERE|6000|NICE|06|88||LZ|31||146|84,36|162||||||||2|3|Dépendance||0|0|||
|||||||000001|01/08/2024|Vente|161000,00|42||VOIE|6770|ROMAINE|6000|NICE|06|88||HC|92||69||||||||||1|2|Appartement||28|1|||
|||||||000001|01/08/2024|Vente|161000,00|42||VOIE|6770|ROMAINE|6000|NICE|06|88||HC|92||23||||||||||1|3|Dépendance||0|0|||
