Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|26/02/2024|Vente|450000,00|4||RUE|3820|DE STALINGRAD|6400|CANNES|06|29||BH|55||12||63|65,10|||||||2|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|450000,00|3||RUE|3820|DE STALINGRAD|6400|CANNES|06|29||BH|147||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|349000,00|113||BD|0600|CARNOT|6400|CANNES|06|29||BH|138||100|84,01|||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|349000,00|113||BD|0600|CARNOT|6400|CANNES|06|29||BH|138||100|84,01|||||||||1|2|Appartement||84|4|||
|||||||000001|28/02/2024|Vente|500350,00|1||RUE|1060|EMILE NEGRIN|6400|CANNES|06|29||BS|204||15||||||||||1|2|Appartement||52|3|||
|||||||000001|07/03/2024|Vente|387140,00|9||RUE|2040|DE LERINS|6400|CANNES|06|29||BW|205||78||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/03/2024|Vente|387140,00|9||RUE|2040|DE LERINS|6400|CANNES|06|29||BW|205||92||||||||||1|2|Appartement||55|2|||
|||||||000001|21/02/2024|Vente|240000,00|28||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|32||11||151|61,46|||||||2|3|Dépendance||0|0|||
|||||||000001|21/02/2024|Vente|240000,00|28||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|32||11||151|61,46|||||||2|2|Appartement||86|3|||
|||||||000001|21/02/2024|Vente|240000,00|28||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|32||135||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/02/2024|Vente|240000,00|28||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|32||11||151|61,46|||||||2|3|Dépendance||0|0|||
|||||||000001|14/03/2024|Vente|265000,00|1||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||256|52,52|||||||||1|2|Appartement||52|2|||
|||||||000001|14/03/2024|Vente|265000,00|1||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||256|52,52|||||||||1|3|Dépendance||0|0|||
|||||||000001|14/03/2024|Vente|265000,00|1||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||155||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|520000,00|73||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|199||229||358|60,63|||||||2|2|Appartement||60|2|||
|||||||000001|26/02/2024|Vente|520000,00|69||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|199||115||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/02/2024|Vente|22000,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|651||25||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|256190,00|10||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|95||24||||||||||1|2|Appartement||40|2|||
|||||||000001|27/02/2024|Vente|272000,00|8||RUE|3280|DE LA RAMPE|6400|CANNES|06|29||BR|52||22|41,00|||||||||1|2|Appartement||40|2|||
|||||||000001|23/02/2024|Vente|575000,00|5|A|AV|0981|DOC RAYMOND PICAUD|6400|CANNES|06|29||AW|139||101||116|111,86|||||||2|3|Dépendance||0|0|||
|||||||000001|23/02/2024|Vente|575000,00|5|A|AV|0981|DOC RAYMOND PICAUD|6400|CANNES|06|29||AW|139||101||116|111,86|||||||2|2|Appartement||111|3|||
|||||||000001|23/02/2024|Vente|575000,00|5|A|AV|0981|DOC RAYMOND PICAUD|6400|CANNES|06|29||AW|139||131||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|23000,00|128||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||DH|145||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/03/2024|Vente|148500,00|14||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|8||201|19,61|||||||||1|2|Appartement||19|1|||
|||||||000001|07/03/2024|Vente|148500,00|14||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|8||201|19,61|||||||||1|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|200000,00|10||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|76||39||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|200000,00|10||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|76||55|55,56|||||||||1|2|Appartement||60|3|||
|||||||000001|26/02/2024|Vente|2613031,00|12||AV|1240|FLORIDA|6400|CANNES|06|29||CN|154||78||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|2613031,00|10||AV|1240|FLORIDA|6400|CANNES|06|29||CN|176||4||53|119,76|54||||||3|2|Appartement||148|4|||
|||||||000001|26/02/2024|Vente|2613031,00|10||AV|1240|FLORIDA|6400|CANNES|06|29||CN|176||3||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|2613031,00|10||AV|1240|FLORIDA|6400|CANNES|06|29||CN|176||4||53|119,76|54||||||3|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|35000,00|25||RUE|4200|DES VOSGES|6400|CANNES|06|29||AX|279||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/03/2024|Vente|344500,00|7||BD|1140|EUGENE TRIPET|6400|CANNES|06|29||CH|264||223|47,51|||||||||1|2|Appartement||46|2|||
|||||||000001|14/03/2024|Vente|344500,00|7||BD|1140|EUGENE TRIPET|6400|CANNES|06|29||CH|264||20||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/03/2024|Vente|344500,00|7||BD|1140|EUGENE TRIPET|6400|CANNES|06|29||CH|264||136||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/03/2024|Vente|564700,00|17||PARC|4080|DES VALLERGUES|6400|CANNES|06|29||BI|50||17|94,02|7||||||||2|2|Appartement||88|4|||
|||||||000001|23/02/2024|Vente|103000,00|10||AV|3210|DU PRADO|6400|CANNES|06|29||CT|137||8||||||||||1|2|Appartement||24|2|||
|||||||000001|29/02/2024|Vente|450000,00|1||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||147||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|450000,00|1||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|450000,00|3||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||373||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|450000,00|3||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||372||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|450000,00|3||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||371|122,23|||||||||1|2|Appartement||60|2|||
|||||||000001|29/02/2024|Vente|450000,00|1||IMP|0325|BEAULIEU|6400|CANNES|06|29||BE|182||73||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|2|Appartement||63|3|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|2|Appartement||108|3|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|4|Local industriel. commercial ou assimilé||156|0|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|2|Appartement||63|3|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|3|Dépendance||0|0|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|3|Dépendance||0|0|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|2|Appartement||38|2|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|2|Appartement||63|2|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|3|Dépendance||0|0|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|3|Dépendance||0|0|S||189
|||||||000001|15/03/2024|Vente|1800000,00|54||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|96||||||||||||0|3|Dépendance||0|0|S||189
|||||||000001|27/02/2024|Vente|1490879,00|133||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BZ|148||33|74,55|||||||||1|2|Appartement||75|3|||
|||||||000001|13/03/2024|Vente|510000,00|9||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|219||15||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/03/2024|Vente|510000,00|9||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|219||48|55,75|||||||||1|2|Appartement||56|3|||
|||||||000001|13/03/2024|Vente|400000,00|1||RUE|0495|DE LA BOUCHERIE|6400|CANNES|06|29||BP|116||19|32,88|||||||||1|2|Appartement||34|2|||
|||||||000001|13/03/2024|Vente|400000,00|1||RUE|0495|DE LA BOUCHERIE|6400|CANNES|06|29||BP|116||16|32,67|||||||||1|2|Appartement||33|1|||
|||||||000001|15/03/2024|Vente|209000,00|35||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|64||142||206||||||||2|2|Appartement||30|1|||
|||||||000001|15/03/2024|Vente|209000,00|35||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|64||142||206||||||||2|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|230300,00|5||BD|2660|MONTFLEURY|6400|CANNES|06|29||CP|94||167||21||||||||2|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|230300,00|5||BD|2660|MONTFLEURY|6400|CANNES|06|29||CP|94||167||21||||||||2|2|Appartement||50|2|||
|||||||000001|26/02/2024|Vente|230300,00|5||BD|2660|MONTFLEURY|6400|CANNES|06|29||CP|94||83||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/02/2024|Vente|235000,00|30||AV|0520|DES BROUSSAILLES|6400|CANNES|06|29||BE|91||111|62,68|94||||||||2|3|Dépendance||0|0|||
|||||||000001|21/02/2024|Vente|235000,00|30||AV|0520|DES BROUSSAILLES|6400|CANNES|06|29||BE|91||111|62,68|94||||||||2|2|Appartement||45|2|||
|||||||000001|08/03/2024|Vente|222150,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||103|51,72|63||||||||2|2|Appartement||61|2|||
|||||||000001|08/03/2024|Vente|222150,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||103|51,72|63||||||||2|3|Dépendance||0|0|||
|||||||000001|13/03/2024|Vente|22000,00|15||RUE|2290|MARCELLIN BERTHELOT|6400|CANNES|06|29||CT|159||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/03/2024|Vente|38000,00|8||RUE|4190|VOLTA|6400|CANNES|06|29||CO|111||23||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/03/2024|Vente|38000,00|8||RUE|4190|VOLTA|6400|CANNES|06|29||CO|111||49||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/03/2024|Vente|223100,00|2||RUE|4120|VELASQUEZ|6400|CANNES|06|29||CH|165||82|47,76|||||||||1|3|Dépendance||0|0|||
|||||||000001|13/03/2024|Vente|223100,00|2||RUE|4120|VELASQUEZ|6400|CANNES|06|29||CH|165||82|47,76|||||||||1|2|Appartement||51|2|||
|||||||000001|15/03/2024|Vente|39000,00|11||AV|0901|DE LA CROIX DES GARDES|6400|CANNES|06|29||AW|10||449|12,46|||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|220000,00|2||RUE|1370|DES FRERES|6400|CANNES|06|29||BP|359||11|29,06|||||||||1|2|Appartement||29|2|||
|||||||000001|14/03/2024|Vente|300000,00|2||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|98||33|149,72|||||||||1|4|Local industriel. commercial ou assimilé||133|0|||
|||||||000001|14/03/2024|Vente|300000,00|2||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|98||35||||||||||1|4|Local industriel. commercial ou assimilé||32|0|||
|||||||000001|07/03/2024|Vente|320000,00|20||AV|1240|FLORIDA|6400|CANNES|06|29||CN|79||28|51,36|7||||||||2|3|Dépendance||0|0|||
|||||||000001|07/03/2024|Vente|320000,00|20||AV|1240|FLORIDA|6400|CANNES|06|29||CN|79||28|51,36|7||||||||2|2|Appartement||52|2|||
|||||||000001|07/03/2024|Vente|320000,00|20||AV|1240|FLORIDA|6400|CANNES|06|29||CN|79||33||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/03/2024|Vente|125500,00|4||AV|0870|DES COTEAUX|6400|CANNES|06|29||DI|35||68|36,75|98||||||||2|2|Appartement||37|2|||
|||||||000001|12/03/2024|Vente|310000,00|12||RUE|0820|COMMANDANT VIDAL|6400|CANNES|06|29||BW|14||16|47,68|2||||||||2|2|Appartement||49|2|||
|||||||000001|12/03/2024|Vente|310000,00|12||RUE|0820|COMMANDANT VIDAL|6400|CANNES|06|29||BW|14||16|47,68|2||||||||2|3|Dépendance||0|0|||
|||||||000001|13/02/2024|Vente|131200,00|9||RUE|2550|DE MIMONT|6400|CANNES|06|29||CR|60||14||||||||||1|4|Local industriel. commercial ou assimilé||51|0|||
|||||||000001|20/02/2024|Vente|30240,00|89||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BZ|21||175||188|78,09|||||||2|2|Appartement||79|2|||
|||||||000001|20/02/2024|Vente|30240,00|89||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BZ|21||175||188|78,09|||||||2|3|Dépendance||0|0|||
|||||||000001|20/02/2024|Vente|30240,00|89||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BZ|21||175||188|78,09|||||||2|3|Dépendance||0|0|||
|||||||000001|18/03/2024|Vente|231000,00|88||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|58||84||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/03/2024|Vente|231000,00|88||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|58||129|58,06|||||||||1|2|Appartement||65|3|||
|||||||000001|18/03/2024|Vente|231000,00|88||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|58||150||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|291000,00|25||RUE|4200|DES VOSGES|6400|CANNES|06|29||AX|279||159|57,46|||||||||1|2|Appartement||58|3|||
|||||||000001|08/03/2024|Vente|291000,00|25||RUE|4200|DES VOSGES|6400|CANNES|06|29||AX|279||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/03/2024|Vente|324810,00|7||PL|3825|STANISLAS|6400|CANNES|06|29||AW|55||55||77|63,01|||||||2|3|Dépendance||0|0|||
|||||||000001|22/03/2024|Vente|324810,00|7||PL|3825|STANISLAS|6400|CANNES|06|29||AW|55||55||77|63,01|||||||2|2|Appartement||72|3|||
|||||||000001|22/03/2024|Vente|324810,00|7||PL|3825|STANISLAS|6400|CANNES|06|29||AW|55||55||77|63,01|||||||2|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|230300,00|33||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||CP|74||57||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/02/2024|Vente|230300,00|33||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||CP|74||118|50,10|||||||||1|2|Appartement||50|2|||
|||||||000001|08/03/2024|Vente|1080000,00|139||AV|1560|DE GRASSE|6400|CANNES|06|29||BN|188||7||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/03/2024|Vente|1080000,00|139||AV|1560|DE GRASSE|6400|CANNES|06|29||BN|188||11|190,28|||||||||1|2|Appartement||162|5|||
|||||||000001|07/03/2024|Echange|70000,00|45||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|99||335||||||||||1|3|Dépendance||0|0|||
|||||||000002|07/03/2024|Echange|140000,00|45||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|99||382||||||||||1|3|Dépendance||0|0|||
|||||||000002|07/03/2024|Echange|140000,00|45||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|99||383||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/02/2024|Vente|129250,00|77||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CZ|118||6||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/02/2024|Vente|129250,00|77||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CZ|118||37||66||||||||2|2|Appartement||23|1|||
|||||||000001|28/02/2024|Vente|129250,00|77||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CZ|118||37||66||||||||2|3|Dépendance||0|0|||
|||||||000001|22/03/2024|Vente|141000,00|5||RUE|1900|LACOUR|6400|CANNES|06|29||CH|258||1127|31,07|||||||||1|2|Appartement||31|2|||
|||||||000001|19/03/2024|Vente|285520,00|3||PLA|0847|CORNUT GENTILLE|6400|CANNES|06|29||BP|119||13||14|27,01|||||||2|2|Appartement||23|1|||
|||||||000001|08/03/2024|Vente|143000,00|2||RUE|1370|DES FRERES|6400|CANNES|06|29||BP|359||12|25,21|||||||||1|2|Appartement||25|1|||
|||||||000001|14/03/2024|Vente|3653000,00|9||CHE|0888|DE LA CROIX DES GARDES|6400|CANNES|06|29||AP|226||||||||||||0|3|Dépendance||0|0|AB||1402
|||||||000001|14/03/2024|Vente|3653000,00|9||CHE|0888|DE LA CROIX DES GARDES|6400|CANNES|06|29||AP|226||||||||||||0|3|Dépendance||0|0|S||500
|||||||000001|28/02/2024|Vente|380000,00|48||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|101||105|51,01|111||||||||2|2|Appartement||46|3|||
|||||||000001|28/02/2024|Vente|380000,00|48||RUE|1810|JEAN JAURES|6400|CANNES|06|29||BV|101||105|51,01|111||||||||2|3|Dépendance||0|0|||
|||||||000001|07/03/2024|Vente|570000,00|7||RUE|1930|LATOUR-MAUBOURG|6400|CANNES|06|29||BX|74||2|54,01|42||||||||2|4|Local industriel. commercial ou assimilé||61|0|||
|||||||000001|19/03/2024|Vente|650000,00|202||BD|1960|LEADER|6400|CANNES|06|29||AY|1283||||||||||||0|1|Maison||122|5|S||419
|||||||000001|19/03/2024|Vente|650000,00|202||BD|1960|LEADER|6400|CANNES|06|29||AY|1603||||||||||||0||||||S||42
|||||||000001|19/03/2024|Vente|650000,00|202||BD|1960|LEADER|6400|CANNES|06|29||AY|1604||||||||||||0||||||S||7
|||||||000001|12/03/2024|Vente|269200,00|25||RUE|0250|AUGUSTE PARDON|6400|CANNES|06|29||BI|104||22||49|60,27|||||||2|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|269200,00|25||RUE|0250|AUGUSTE PARDON|6400|CANNES|06|29||BI|104||22||49|60,27|||||||2|2|Appartement||54|2|||
|||||||000001|11/03/2024|Vente|438000,00|16||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||BW|170||343|65,70|||||||||1|3|Dépendance||0|0|||
|||||||000001|11/03/2024|Vente|438000,00|16||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||BW|170||343|65,70|||||||||1|2|Appartement||68|3|||
|||||||000001|26/02/2024|Vente|155000,00|11||RUE|1165|DES FAUVETTES|6400|CANNES|06|29||AW|97||49|31,00|||||||||1|2|Appartement||35|1|||
|||||||000001|22/03/2024|Vente|562964,00|6||IMP|3670|SAINT PAUL|6400|CANNES|06|29||CZ|51||3||4|143,36|||||||2|2|Appartement||35|2|||
|||||||000001|22/03/2024|Vente|562964,00|6||IMP|3670|SAINT PAUL|6400|CANNES|06|29||CZ|51||1|143,36|2||||||||2|2|Appartement||24|1|||
|||||||000001|22/03/2024|Vente|562964,00|6||IMP|3670|SAINT PAUL|6400|CANNES|06|29||CZ|51||6|143,36|7||||||||2|2|Appartement||50|3|||
|||||||000001|22/03/2024|Vente|562964,00|6||IMP|3670|SAINT PAUL|6400|CANNES|06|29||CZ|51||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/03/2024|Vente|562964,00|6||IMP|3670|SAINT PAUL|6400|CANNES|06|29||CZ|51||6|143,36|7||||||||2|3|Dépendance||0|0|||
|||||||000001|04/03/2024|Vente|350000,00|125||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|45||101||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/03/2024|Vente|350000,00|125||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|45||232||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/03/2024|Vente|350000,00|125||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|45||612||||||||||1|2|Appartement||53|2|||
|||||||000001|12/03/2024|Vente|200000,00|67||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|196||191||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|200000,00|67||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|196||190||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/03/2024|Vente|700000,00|25||AV|0340|BEAUSEJOUR|6400|CANNES|06|29||CV|234||2100|13,90|2101|206,10|2104|24,80|||||3|4|Local industriel. commercial ou assimilé||14322|0|||
|||||||000001|08/03/2024|Vente|50000,00|93||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BZ|64||74||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/02/2024|Vente|465000,00|8||RUE|1590|DES HALLES|6400|CANNES|06|29||BS|11||14|60,56|||||||||1|2|Appartement||54|3|||
|||||||000001|19/03/2024|Vente|520000,00|56||AV|0901|DE LA CROIX DES GARDES|6400|CANNES|06|29||AP|82||4||8|103,91|||||||2|2|Appartement||107|3|||
|||||||000001|19/03/2024|Vente|520000,00|56||AV|0901|DE LA CROIX DES GARDES|6400|CANNES|06|29||AP|82||4||8|103,91|||||||2|3|Dépendance||0|0|||
|||||||000001|19/03/2024|Vente|520000,00|56||AV|0901|DE LA CROIX DES GARDES|6400|CANNES|06|29||AP|82||4||8|103,91|||||||2|3|Dépendance||0|0|||
|||||||000001|19/03/2024|Vente|520000,00|56||AV|0901|DE LA CROIX DES GARDES|6400|CANNES|06|29||AP|82||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/03/2024|Vente|260000,00|5||RUE|1930|LATOUR-MAUBOURG|6400|CANNES|06|29||BX|73||163|39,10|||||||||1|2|Appartement||40|1|||
|||||||000001|15/03/2024|Vente|307000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||16||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/03/2024|Vente|307000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||38||68|46,58|||||||2|2|Appartement||46|2|||
|||||||000001|15/03/2024|Vente|307000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||38||68|46,58|||||||2|3|Dépendance||0|0|||
|||||||000001|15/03/2024|Vente|307000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||38||68|46,58|||||||2|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|75000,00|67||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CY|14||399||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|75000,00|67||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CY|14||345||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/03/2024|Vente|75000,00|67||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CY|14||441|24,69|||||||||1|2|Appartement||25|1|||
|||||||000001|08/03/2024|Vente|175000,00|17||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|89||194|29,81|||||||||1|2|Appartement||31|1|||
|||||||000001|11/03/2024|Vente|325000,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|648||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/03/2024|Vente|325000,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|648||27|94,65|||||||||1|2|Appartement||99|3|||
|||||||000001|13/03/2024|Vente|195000,00|31||AV|0520|DES BROUSSAILLES|6400|CANNES|06|29||BD|63||||||||||||0|1|Maison||41|3|S||338
|||||||000001|29/02/2024|Vente|297500,00|10||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|76||16||61|57,82|||||||2|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|297500,00|10||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|76||16||61|57,82|||||||2|2|Appartement||60|3|||
|||||||000001|29/02/2024|Vente|200000,00|7||BD|3400|DU RIOU|6400|CANNES|06|29||AZ|169||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/02/2024|Vente|200000,00|7||BD|3400|DU RIOU|6400|CANNES|06|29||AZ|169||28|71,04|29||||||||2|2|Appartement||80|3|||
|||||||000001|29/02/2024|Vente|200000,00|7||BD|3400|DU RIOU|6400|CANNES|06|29||AZ|169||28|71,04|29||||||||2|3|Dépendance||0|0|||
|||||||000001|18/03/2024|Vente|236865,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||41||93|68,92|||||||2|2|Appartement||72|3|||
|||||||000001|18/03/2024|Vente|236865,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||41||93|68,92|||||||2|3|Dépendance||0|0|||
|||||||000001|18/03/2024|Vente|236865,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||41||93|68,92|||||||2|3|Dépendance||0|0|||
|||||||000001|22/03/2024|Vente|20000,00|14||BD|4100|VALLOMBROSA|6400|CANNES|06|29||AW|289||159||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/03/2024|Vente|181000,00|4||RUE|2720|MOZART|6400|CANNES|06|29||CS|8||146||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/03/2024|Vente|181000,00|4||RUE|2720|MOZART|6400|CANNES|06|29||CS|8||163|51,64|||||||||1|2|Appartement||48|2|||
|||||||000001|18/03/2024|Vente|3000,00|60||BD|0600|CARNOT|6400|CANNES|06|29||CY|106||16||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/02/2024|Vente|120000,00|||BD|0350|BEAUSOLEIL|6400|CANNES|06|29||DK|340||||||||||||0||||||AB||1290
|||||||000001|15/03/2024|Vente|149000,00|18||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|68||21|30,41|87||||||||2|2|Appartement||30|1|||
